step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
448,162360,448,0.00849695187947014,1.0,1.0,,,,,
449,162809,449,0.007753628525770047,1.0,1.0,0.02128692311606463,0.0,0.0,,
450,163146,450,0.010979086061914082,1.0,1.0,,,,,
451,163563,451,0.01445924239978185,1.0,1.0,,,,,
452,163972,452,0.007901970155736607,1.0,1.0,,,,,
453,164125,453,0.01616783862999048,1.0,1.0,,,,,
454,164518,454,0.004955961026418239,1.0,1.0,,,,,
455,164959,455,0.005189979192266436,1.0,1.0,,,,,
456,165248,456,0.004947413347905858,1.0,1.0,,,,,
457,165609,457,0.01233241876363261,1.0,1.0,0.013000057714740177,1.0,1.0,,
458,165770,458,0.002685045993033139,1.0,1.0,,,,,
459,165995,459,0.00040004965511426457,1.0,1.0,,,,,
460,166132,460,0.005596383759654694,1.0,1.0,,,,,
461,166613,461,0.006808088593488667,1.0,1.0,,,,,
462,167190,462,0.0045531015003347835,1.0,1.0,,,,,
463,167583,463,0.004596350401625273,1.0,1.0,,,,,
464,167800,464,0.010479942497899367,1.0,1.0,,,,,
465,168089,465,0.006639104409527511,1.0,1.0,0.014345970380641625,0.0,0.0,,
466,168506,466,0.007025616732500867,1.0,1.0,,,,,
467,168899,467,0.008836936700488423,1.0,1.0,,,,,
468,169052,468,0.004921267976323893,1.0,1.0,,,,,
469,169789,469,0.010372357693273446,1.0,1.0,,,,,
470,170046,470,0.005827583203941326,1.0,1.0,,,,,
471,170271,471,0.005967588421711776,1.0,1.0,,,,,
472,170752,472,0.007663715430851785,1.0,1.0,,,,,
473,170937,473,0.004202887047378333,1.0,1.0,0.023767716813632017,1.0,1.0,,
474,171042,474,0.0024304156902578075,1.0,1.0,,,,,
475,171387,475,0.0012594672307430239,1.0,1.0,,,,,
476,171620,476,0.009461853958603309,1.0,1.0,,,,,
477,171933,477,0.010364435897896804,1.0,1.0,,,,,
478,172542,478,0.008715561807858306,1.0,1.0,,,,,
479,172879,479,0.011808883957528044,1.0,1.0,,,,,
480,173288,480,0.004568714632409334,1.0,1.0,,,,,
481,173673,481,0.006357080211976746,1.0,1.0,0.006425696551710008,1.0,1.0,,
482,173874,482,0.007729373597990161,1.0,1.0,,,,,
483,174523,483,0.008752442557072665,1.0,1.0,,,,,
484,175172,484,0.013254254891459273,1.0,1.0,,,,,
485,175749,485,0.008878114310038383,1.0,1.0,,,,,
486,175950,486,0.006999044875773126,1.0,1.0,,,,,
487,176183,487,0.003098878770958218,1.0,1.0,,,,,
488,176576,488,0.009371788783672756,0.0,0.0,,,,,
489,177065,489,0.007770254161360147,1.0,1.0,0.00971774233054976,1.0,1.0,,
490,177162,490,0.0006808833263186759,1.0,1.0,,,,,
491,177371,491,0.007468159982932189,1.0,1.0,,,,,
492,178348,492,0.012164813064942978,1.0,1.0,,,,,
493,178997,493,0.009342682172337882,1.0,1.0,,,,,
494,179294,494,0.012590249324339739,1.0,1.0,,,,,
495,179495,495,0.009289770686091743,1.0,1.0,,,,,
496,179904,496,0.011491737789351576,1.0,1.0,,,,,
497,180209,497,0.007139647317486966,1.0,1.0,0.012165557332825597,1.0,1.0,,
498,180610,498,0.009643369118778581,1.0,1.0,,,,,
499,180883,499,0.016240228957025572,1.0,1.0,,,,,
500,181060,500,0.0042305468869742345,1.0,1.0,,,,,
501,181669,501,0.016550313761991474,1.0,1.0,,,,,
502,181854,502,0.005688837916558698,1.0,1.0,,,,,
503,182103,503,0.008280454506594292,1.0,1.0,,,,,
504,182680,504,0.009958775258574273,1.0,1.0,,,,,
505,183209,505,0.011423862085605984,1.0,1.0,0.035184773282452536,0.0,0.0,,
506,183522,506,0.007518755113068488,1.0,1.0,,,,,
507,183963,507,0.012607469940818957,1.0,1.0,,,,,
508,184220,508,0.013744285547643547,1.0,1.0,,,,,
509,184709,509,0.013137391615941702,1.0,1.0,,,,,
510,185078,510,0.005196785697540898,1.0,1.0,,,,,
511,185511,511,0.008444675798748112,1.0,1.0,,,,,
512,185776,512,0.005104093332975846,1.0,1.0,,,,,
513,186161,513,0.007148108684808573,1.0,1.0,0.016224114125809465,0.0,0.0,,
514,186570,514,0.003547487641104463,1.0,1.0,,,,,
515,186859,515,0.008808597911986188,1.0,1.0,,,,,
516,187196,516,0.017366599845868438,1.0,1.0,,,,,
517,187493,517,0.0018232661503597993,1.0,1.0,,,,,
518,188214,518,0.010561388746759083,1.0,1.0,,,,,
519,188663,519,0.007729232182038521,1.0,1.0,,,,,
520,189192,520,0.012058207131897493,0.0,0.0,,,,,
521,189801,521,0.00867083774966294,1.0,1.0,0.019272763919702368,0.0,0.0,0.29411765933036804,0.27941176470588236
