step ,elapsed_tokens ,elapsed_examples ,training_loss         ,training_sequence_accuracy ,training_token_accuracy ,validation_loss       ,validation_sequence_accuracy ,validation_token_accuracy ,classification/accuracy ,classification/weighted_f1_score
2805 ,       7121000 ,           22440 ,0.0009634580701861963 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2806 ,       7124848 ,           22448 ,0.0017185025628099287 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2807 ,       7127416 ,           22456 ,0.0035614727769818    ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2808 ,       7131840 ,           22464 ,0.0009291700778723718 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2809 ,       7134792 ,           22472 ,0.002710300138003047  ,                     0.875 ,                  0.875 ,0.003566084391731509  ,                       1.0   ,                    1.0   ,                        ,
2810 ,       7136912 ,           22480 ,0.0020076933549562272 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2811 ,       7139480 ,           22488 ,0.001949023394386376  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2812 ,       7141472 ,           22496 ,0.0013874752158547679 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2813 ,       7144360 ,           22504 ,0.0011772334317645284 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2814 ,       7146224 ,           22512 ,0.002770142580159813  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2815 ,       7148984 ,           22520 ,0.002299384688751366  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2816 ,       7151296 ,           22528 ,0.0014551180986124045 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2817 ,       7153864 ,           22536 ,0.0024477138820717457 ,                     0.875 ,                  0.875 ,0.0016667156569063794 ,                       1.0   ,                    1.0   ,                        ,
2818 ,       7156112 ,           22544 ,0.0013271380615475857 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2819 ,       7159320 ,           22552 ,0.0018299727917507962 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2820 ,       7161056 ,           22560 ,0.0015522643644918122 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2821 ,       7163240 ,           22568 ,0.003494311521368086  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2822 ,       7164912 ,           22576 ,0.0033979508939578993 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2823 ,       7166520 ,           22584 ,0.0035691384892478396 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2824 ,       7169088 ,           22592 ,0.0031681057504773236 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2825 ,       7172744 ,           22600 ,0.002978354761325119  ,                     0.75  ,                  0.75  ,0.0034699417792983453 ,                       0.875 ,                    0.875 ,                        ,
2826 ,       7175632 ,           22608 ,0.002543080954661151  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2827 ,       7177112 ,           22616 ,0.0020593907128588205 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2828 ,       7179936 ,           22624 ,0.0014039273661066352 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2829 ,       7182376 ,           22632 ,0.0025893970400209126 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2830 ,       7185200 ,           22640 ,0.0011014462706369853 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2831 ,       7189624 ,           22648 ,0.0013717425609982776 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2832 ,       7191552 ,           22656 ,0.0032609570004234452 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2833 ,       7195208 ,           22664 ,0.002851716667146188  ,                     0.875 ,                  0.875 ,0.004587433919540189  ,                       0.875 ,                    0.875 ,                        ,
2834 ,       7199440 ,           22672 ,0.0010209574029763583 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2835 ,       7202392 ,           22680 ,0.0022942668967706596 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2836 ,       7204000 ,           22688 ,0.003935284045834129  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2837 ,       7207016 ,           22696 ,0.00180899832254512   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2838 ,       7209200 ,           22704 ,0.0018961606519149942 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2839 ,       7211768 ,           22712 ,0.0013013332311753916 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2840 ,       7215040 ,           22720 ,0.0022835434880863177 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2841 ,       7218760 ,           22728 ,0.0023607142689192856 ,                     0.875 ,                  0.875 ,0.0017350851146835404 ,                       1.0   ,                    1.0   ,                        ,
2842 ,       7220880 ,           22736 ,0.002790545593333695  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2843 ,       7223512 ,           22744 ,0.0026401370978365313 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2844 ,       7225568 ,           22752 ,0.0013727759121360927 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2845 ,       7229992 ,           22760 ,0.002445193078319803  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2846 ,       7232112 ,           22768 ,0.0019787261983589713 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2847 ,       7233848 ,           22776 ,0.00373173204408839   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2848 ,       7236416 ,           22784 ,0.0012851577938823694 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2849 ,       7238152 ,           22792 ,0.003703077809057618  ,                     0.875 ,                  0.875 ,0.0013392214933711244 ,                       1.0   ,                    1.0   ,                        ,
2850 ,       7240400 ,           22800 ,0.002708794938940512  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2851 ,       7242584 ,           22808 ,0.0027074179305973463 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2852 ,       7244832 ,           22816 ,0.0016610986530680694 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2853 ,       7246824 ,           22824 ,0.0029523116444302978 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2854 ,       7251248 ,           22832 ,0.0016727123463010727 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2855 ,       7253240 ,           22840 ,0.00285743266850625   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2856 ,       7256256 ,           22848 ,0.0010945803016780143 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2857 ,       7259528 ,           22856 ,0.003287368806517612  ,                     0.75  ,                  0.75  ,0.0019238398651121988 ,                       1.0   ,                    1.0   ,                        ,
2858 ,       7261264 ,           22864 ,0.004657454769422269  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2859 ,       7263384 ,           22872 ,0.0033041756502909516 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2860 ,       7266016 ,           22880 ,0.003366235606607466  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2861 ,       7268008 ,           22888 ,0.0015317985912245203 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2862 ,       7270000 ,           22896 ,0.004153744847866675  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2863 ,       7273720 ,           22904 ,0.00205923265731952   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2864 ,       7275776 ,           22912 ,0.001956486380562248  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2865 ,       7278024 ,           22920 ,0.003001884290840788  ,                     0.875 ,                  0.875 ,0.001500065296331779  ,                       1.0   ,                    1.0   ,                        ,
2866 ,       7281232 ,           22928 ,0.001901639832058319  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2867 ,       7283928 ,           22936 ,0.003351277084620257  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2868 ,       7285920 ,           22944 ,0.003569096318274313  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2869 ,       7287464 ,           22952 ,0.00337707494655667   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2870 ,       7290672 ,           22960 ,0.0017484043388507093 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2871 ,       7292856 ,           22968 ,0.0016678102402392042 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2872 ,       7295104 ,           22976 ,0.005458919206252567  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2873 ,       7297352 ,           22984 ,0.0025138443315302953 ,                     0.875 ,                  0.875 ,0.004132709538923796  ,                       0.875 ,                    0.875 ,                        ,
2874 ,       7299408 ,           22992 ,0.0013921329574352547 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2875 ,       7303128 ,           23000 ,0.0020234900037618304 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2876 ,       7305440 ,           23008 ,0.0012337942409203764 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2877 ,       7307368 ,           23016 ,0.004928098717636084  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2878 ,       7308912 ,           23024 ,0.002207365596067383  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2879 ,       7313336 ,           23032 ,0.0022851100884132254 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2880 ,       7315264 ,           23040 ,0.0016672901929817528 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2881 ,       7317896 ,           23048 ,0.002989142034789535  ,                     0.875 ,                  0.875 ,0.004482686646730876  ,                       0.75  ,                    0.75  ,                        ,
2882 ,       7320464 ,           23056 ,0.0013958013029641146 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2883 ,       7324056 ,           23064 ,0.002281897502940873  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2884 ,       7326304 ,           23072 ,0.006120878195648193  ,                     0.625 ,                  0.625 ,                      ,                             ,                          ,                        ,
2885 ,       7329960 ,           23080 ,0.0018213762493440645 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2886 ,       7331504 ,           23088 ,0.002022617732590971  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2887 ,       7333752 ,           23096 ,0.0013407636082677155 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2888 ,       7336576 ,           23104 ,0.0027666144123001187 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2889 ,       7338632 ,           23112 ,0.0011831274238009127 ,                     1.0   ,                  1.0   ,0.0016969565962018326 ,                       1.0   ,                    1.0   ,                        ,
2890 ,       7341008 ,           23120 ,0.0020739146699301314 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2891 ,       7342680 ,           23128 ,0.0034114665813068856 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2892 ,       7344544 ,           23136 ,0.0019034862935993883 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2893 ,       7348968 ,           23144 ,0.002334538900823008  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2894 ,       7350704 ,           23152 ,0.0031767698833286995 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2895 ,       7352696 ,           23160 ,0.004843131627922331  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2896 ,       7354624 ,           23168 ,0.0030799926079864886 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2897 ,       7356488 ,           23176 ,0.0017797721181081285 ,                     1.0   ,                  1.0   ,0.004451746443631317  ,                       0.875 ,                    0.875 ,                        ,
2898 ,       7360912 ,           23184 ,0.002287522492828957  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2899 ,       7362904 ,           23192 ,0.003964701722661172  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2900 ,       7365280 ,           23200 ,0.005582485302636217  ,                     0.625 ,                  0.625 ,                      ,                             ,                          ,                        ,
2901 ,       7367464 ,           23208 ,0.00436358395388129   ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2902 ,       7370608 ,           23216 ,0.0026181697401596506 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2903 ,       7372152 ,           23224 ,0.0036322040750470836 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2904 ,       7374528 ,           23232 ,0.002521063655124102  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2905 ,       7376264 ,           23240 ,0.0014965748129635718 ,                     1.0   ,                  1.0   ,0.00428203650788061   ,                       0.75  ,                    0.75  ,                        ,
2906 ,       7377936 ,           23248 ,0.002256697957917633  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2907 ,       7380440 ,           23256 ,0.0034871574052284036 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2908 ,       7382560 ,           23264 ,0.0012940756222881086 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2909 ,       7385896 ,           23272 ,0.0031299916689674356 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2910 ,       7388592 ,           23280 ,0.0009647864721823566 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2911 ,       7392248 ,           23288 ,0.0024896859157000546 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2912 ,       7394176 ,           23296 ,0.0014098857673304414 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2913 ,       7397512 ,           23304 ,0.0025643703233967914 ,                     0.75  ,                  0.75  ,0.0018641464971994371 ,                       1.0   ,                    1.0   ,                        ,
2914 ,       7399056 ,           23312 ,0.0014402912331187721 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2915 ,       7401560 ,           23320 ,0.001453063201267377  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2916 ,       7403040 ,           23328 ,0.004004058585896995  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2917 ,       7407464 ,           23336 ,0.0029341420853136774 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2918 ,       7410480 ,           23344 ,0.0021371091444409005 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2919 ,       7414136 ,           23352 ,0.00303658873503037   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2920 ,       7417152 ,           23360 ,0.002618257723821109  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2921 ,       7419976 ,           23368 ,0.0012268302657329878 ,                     1.0   ,                  1.0   ,0.0017437007984259165 ,                       1.0   ,                    1.0   ,                        ,
2922 ,       7421968 ,           23376 ,0.003034768702839525  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2923 ,       7424216 ,           23384 ,0.0025370427583291597 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2924 ,       7427104 ,           23392 ,0.0033629478480080373 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2925 ,       7430568 ,           23400 ,0.0009017144702226159 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2926 ,       7432368 ,           23408 ,0.0030483488875810904 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2927 ,       7435960 ,           23416 ,0.0008390174347417317 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2928 ,       7437696 ,           23424 ,0.0026104830991218104 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2929 ,       7439752 ,           23432 ,0.002723261780963378  ,                     0.875 ,                  0.875 ,0.0032916458043416737 ,                       0.875 ,                    0.875 ,                        ,
2930 ,       7442448 ,           23440 ,0.001522672878545382  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2931 ,       7445400 ,           23448 ,0.0012604521957646823 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2932 ,       7447840 ,           23456 ,0.0011069182915787955 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2933 ,       7449768 ,           23464 ,0.0018129655185041575 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2934 ,       7452592 ,           23472 ,0.0012507984624550545 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2935 ,       7454648 ,           23480 ,0.0015534466677538604 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2936 ,       7456320 ,           23488 ,0.0057532618323329916 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2937 ,       7460744 ,           23496 ,0.002996225810854255  ,                     0.75  ,                  0.75  ,0.001608571475761748  ,                       1.0   ,                    1.0   ,                        ,
2938 ,       7463056 ,           23504 ,0.002567456545204517  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2939 ,       7464792 ,           23512 ,0.003910752204394286  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2940 ,       7466528 ,           23520 ,0.00456658712703008   ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2941 ,       7468520 ,           23528 ,0.0011269520127942475 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2942 ,       7471408 ,           23536 ,0.002407794398996796  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2943 ,       7474552 ,           23544 ,0.0014047568411856201 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2944 ,       7477440 ,           23552 ,0.0011245179701774631 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2945 ,       7481096 ,           23560 ,0.001401956001355565  ,                     1.0   ,                  1.0   ,0.0018035823987407613 ,                       1.0   ,                    1.0   ,                        ,
2946 ,       7482384 ,           23568 ,0.0016314259131238822 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2947 ,       7484056 ,           23576 ,0.0016207004685247683 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2948 ,       7487776 ,           23584 ,0.002132907836058993  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2949 ,       7489576 ,           23592 ,0.003522576351574451  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2950 ,       7492592 ,           23600 ,0.0009484110059578383 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2951 ,       7494840 ,           23608 ,0.002977360273962261  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2952 ,       7499008 ,           23616 ,0.0026263263816497877 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2953 ,       7500808 ,           23624 ,0.005557360239671621  ,                     0.75  ,                  0.75  ,0.0013322710017550103 ,                       1.0   ,                    1.0   ,                        ,
2954 ,       7502800 ,           23632 ,0.001738208819884076  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2955 ,       7504408 ,           23640 ,0.003333386804818122  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2956 ,       7506592 ,           23648 ,0.002807610268421695  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2957 ,       7508328 ,           23656 ,0.0017431336611266122 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2958 ,       7510320 ,           23664 ,0.003371623017259457  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2959 ,       7511608 ,           23672 ,0.0018035819710739878 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2960 ,       7514816 ,           23680 ,0.002722397231221845  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2961 ,       7517320 ,           23688 ,0.0013128617017987957 ,                     1.0   ,                  1.0   ,0.0025919357558709904 ,                       0.875 ,                    0.875 ,                        ,
2962 ,       7518736 ,           23696 ,0.01102840870309656   ,                     0.5   ,                  0.5   ,                      ,                             ,                          ,                        ,
2963 ,       7520792 ,           23704 ,0.001479533566054214  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2964 ,       7522528 ,           23712 ,0.0013182142717094057 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2965 ,       7524264 ,           23720 ,0.0016017593025563187 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2966 ,       7527600 ,           23728 ,0.0011567137065044825 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2967 ,       7529592 ,           23736 ,0.0013724147411341625 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2968 ,       7532416 ,           23744 ,0.0008846751480385443 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2969 ,       7535304 ,           23752 ,0.002614830133652808  ,                     0.875 ,                  0.875 ,0.005989366287919471  ,                       0.875 ,                    0.875 ,                        ,
2970 ,       7537296 ,           23760 ,0.0038174036143235847 ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2971 ,       7541336 ,           23768 ,0.0014157338948490496 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2972 ,       7543968 ,           23776 ,0.003049390050351363  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2973 ,       7546088 ,           23784 ,0.002544211413944229  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2974 ,       7547888 ,           23792 ,0.002948470318515082  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2975 ,       7552312 ,           23800 ,0.0016001309020221832 ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2976 ,       7554752 ,           23808 ,0.0011143064854726012 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2977 ,       7557320 ,           23816 ,0.001073582304771089  ,                     1.0   ,                  1.0   ,0.0027956983051888153 ,                       0.875 ,                    0.875 ,                        ,
2978 ,       7559184 ,           23824 ,0.003029834232292603  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2979 ,       7561816 ,           23832 ,0.0019014395067890075 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2980 ,       7564704 ,           23840 ,0.002262457174109026  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2981 ,       7567912 ,           23848 ,0.0013032274607086135 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2982 ,       7570224 ,           23856 ,0.004114552878989871  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
2983 ,       7573112 ,           23864 ,0.0017266845384576485 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2984 ,       7575232 ,           23872 ,0.0013379204744446561 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2985 ,       7577160 ,           23880 ,0.0013354403245780257 ,                     1.0   ,                  1.0   ,0.0028853537948743254 ,                       0.875 ,                    0.875 ,                        ,
2986 ,       7579600 ,           23888 ,0.002294466717214542  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2987 ,       7582232 ,           23896 ,0.002703222835066306  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2988 ,       7588256 ,           23904 ,0.001091111149313103  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2989 ,       7591272 ,           23912 ,0.005379022602770156  ,                     0.625 ,                  0.625 ,                      ,                             ,                          ,                        ,
2990 ,       7593136 ,           23920 ,0.0015919033818726858 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2991 ,       7595320 ,           23928 ,0.0014349588093261942 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2992 ,       7598144 ,           23936 ,0.0014896001175153872 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2993 ,       7601480 ,           23944 ,0.0009812281084249476 ,                     1.0   ,                  1.0   ,0.0015082272489262175 ,                       1.0   ,                    1.0   ,                        ,
2994 ,       7603216 ,           23952 ,0.0021194097665166983 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2995 ,       7604952 ,           23960 ,0.00260456321891793   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2996 ,       7608224 ,           23968 ,0.0012403576750169034 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2997 ,       7610984 ,           23976 ,0.0011502417197805528 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
2998 ,       7614384 ,           23984 ,0.002330963858368753  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
2999 ,       7616824 ,           23992 ,0.003778048733697087  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
3000 ,       7620480 ,           24000 ,0.001395640284922728  ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
3001 ,       7622984 ,           24008 ,0.0072757375696156324 ,                     0.5   ,                  0.5   ,0.005371493477271133  ,                       0.75  ,                    0.75  ,                        ,
3002 ,       7626000 ,           24016 ,0.002369257052788052  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
3003 ,       7628440 ,           24024 ,0.00276741399752535   ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
3004 ,       7630752 ,           24032 ,0.003845452308224006  ,                     0.75  ,                  0.75  ,                      ,                             ,                          ,                        ,
3005 ,       7633576 ,           24040 ,0.0010054280336217844 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
3006 ,       7635376 ,           24048 ,0.0017766896977296897 ,                     1.0   ,                  1.0   ,                      ,                             ,                          ,                        ,
3007 ,       7637688 ,           24056 ,0.002327431257912396  ,                     0.875 ,                  0.875 ,                      ,                             ,                          ,                        ,
