step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
867,1522764,3468,0.010080910449017318,0.75,0.75,,,,,
868,1524624,3472,0.009096013721391606,0.75,0.75,,,,,
869,1526516,3476,0.0066683915015023805,1.0,1.0,,,,,
870,1527896,3480,0.01245978991424582,0.75,0.75,,,,,
871,1529340,3484,0.0076586329654937295,1.0,1.0,,,,,
872,1531200,3488,0.00446284884225264,0.75,0.75,,,,,
873,1532164,3492,0.006740800745738095,0.75,0.75,0.008928107379554627,0.5,0.5,,
874,1533544,3496,0.011772490192506547,0.5,0.5,,,,,
875,1535020,3500,0.007587964294169603,0.75,0.75,,,,,
876,1536560,3504,0.013000512170448704,0.75,0.75,,,,,
877,1538196,3508,0.006632057691139985,1.0,1.0,,,,,
878,1539576,3512,0.010792352716885993,1.0,1.0,,,,,
879,1541308,3516,0.006035504727565542,0.5,0.5,,,,,
880,1543040,3520,0.0074197798200430565,1.0,1.0,,,,,
881,1544644,3524,0.013065324477271172,0.75,0.75,0.007295065231799773,1.0,1.0,,
882,1546024,3528,0.008075919680422051,0.75,0.75,,,,,
883,1547532,3532,0.005381376882008407,1.0,1.0,,,,,
884,1549104,3536,0.012128148356771468,0.5,0.5,,,,,
885,1550644,3540,0.013214508561748597,0.5,0.5,,,,,
886,1552632,3544,0.00829289789125631,0.75,0.75,,,,,
887,1554428,3548,0.012868695557533675,0.25,0.25,,,,,
888,1556192,3552,0.008491755131091981,1.0,1.0,,,,,
889,1558116,3556,0.012138093278922155,0.75,0.75,0.005708019918637552,0.75,0.75,,
890,1559944,3560,0.007943897606002271,0.75,0.75,,,,,
891,1561772,3564,0.005193728148751539,1.0,1.0,,,,,
892,1562960,3568,0.007515054753685725,0.75,0.75,,,,,
893,1564340,3572,0.010074400948997008,1.0,1.0,,,,,
894,1566328,3576,0.006128822743429737,1.0,1.0,,,,,
895,1568668,3580,0.0060324948394922745,1.0,1.0,,,,,
896,1570272,3584,0.007252320397895773,0.75,0.75,,,,,
897,1571652,3588,0.02059636128031389,0.25,0.25,0.013444463236145785,0.75,0.75,,
898,1573096,3592,0.012303292731622846,0.75,0.75,,,,,
899,1575404,3596,0.013424145903217262,1.0,1.0,,,,,
900,1577296,3600,0.011369986083195397,0.75,0.75,,,,,
901,1578388,3604,0.007131079959091502,1.0,1.0,,,,,
902,1580248,3608,0.007938803291750592,1.0,1.0,,,,,
903,1581404,3612,0.01174939524652708,0.5,0.5,,,,,
904,1583552,3616,0.01023599933502818,0.75,0.75,,,,,
905,1584836,3620,0.013930084414192948,0.75,0.75,0.01184968064934129,0.75,0.75,,
906,1586664,3624,0.01287121384393628,0.75,0.75,,,,,
907,1589356,3628,0.013908788848105515,0.25,0.25,,,,,
908,1590992,3632,0.007909702730595143,1.0,1.0,,,,,
909,1592500,3636,0.013871490241120376,1.0,1.0,,,,,
910,1594680,3640,0.006504172911990324,1.0,1.0,,,,,
911,1595772,3644,0.006491788959358088,1.0,1.0,,,,,
912,1597280,3648,0.014124851966893198,0.75,0.75,,,,,
913,1598724,3652,0.0074802678696260705,0.75,0.75,0.00967654907675374,0.75,0.75,,
914,1600840,3656,0.009713432801340082,0.75,0.75,,,,,
915,1602252,3660,0.015258911203870192,0.75,0.75,,,,,
916,1603152,3664,0.0037871584290427,1.0,1.0,,,,,
917,1604788,3668,0.01136509165347585,0.5,0.5,,,,,
918,1606712,3672,0.010449638082139646,1.0,1.0,,,,,
919,1608380,3676,0.004512136631482181,1.0,1.0,,,,,
920,1610688,3680,0.013650522345850276,0.5,0.5,,,,,
921,1612100,3684,0.008909541718325316,1.0,1.0,0.010000255706460542,0.75,0.75,,
922,1614504,3688,0.014237725150302066,0.5,0.5,,,,,
923,1616524,3692,0.01098992700007521,1.0,1.0,,,,,
924,1618576,3696,0.009516421368995165,0.25,0.25,,,,,
925,1620244,3700,0.006579415733344733,0.75,0.75,,,,,
926,1622328,3704,0.00799598968555597,1.0,1.0,,,,,
927,1624316,3708,0.009005164069301254,0.5,0.5,,,,,
928,1626144,3712,0.003664455111493826,1.0,1.0,,,,,
929,1627556,3716,0.007918778096177075,0.75,0.75,0.007197962476019146,1.0,1.0,,
930,1629128,3720,0.011891175466875665,0.75,0.75,,,,,
931,1630700,3724,0.009685455633374375,0.75,0.75,,,,,
932,1632592,3728,0.009798728003668806,1.0,1.0,,,,,
933,1633716,3732,0.012552691974166391,1.0,1.0,,,,,
934,1635896,3736,0.004543289547461337,1.0,1.0,,,,,
935,1637052,3740,0.014661433485606369,0.5,0.5,,,,,
936,1638720,3744,0.009103253448434812,0.75,0.75,,,,,
937,1641124,3748,0.014091248919728318,0.75,0.75,0.011317244312956097,1.0,1.0,,
938,1643016,3752,0.00740154570452445,1.0,1.0,,,,,
939,1644076,3756,0.010314707070809863,0.75,0.75,,,,,
940,1645392,3760,0.011115342666975054,1.0,1.0,,,,,
941,1647188,3764,0.0061225952338651735,0.75,0.75,,,,,
942,1649368,3768,0.012717922397913356,0.5,0.5,,,,,
943,1651324,3772,0.008575718222519537,1.0,1.0,,,,,
944,1652960,3776,0.009167697811851207,1.0,1.0,,,,,
945,1654884,3780,0.010137821465328106,0.75,0.75,0.008433744544966502,0.75,0.75,,
946,1657320,3784,0.010242273592575799,1.0,1.0,,,,,
947,1658860,3788,0.00577784012031204,0.75,0.75,,,,,
948,1660144,3792,0.011283026152243237,0.75,0.75,,,,,
949,1661940,3796,0.008528569512553619,1.0,1.0,,,,,
950,1662840,3800,0.009680855909397762,1.0,1.0,,,,,
951,1665436,3804,0.010906607699186626,0.75,0.75,,,,,
952,1666752,3808,0.015584059015334193,0.5,0.5,,,,,
953,1668324,3812,0.011540797383526579,0.75,0.75,0.01161847731013234,1.0,1.0,,
954,1669960,3816,0.010685138154120205,0.5,0.5,,,,,
955,1671628,3820,0.008778255774808988,0.75,0.75,,,,,
956,1673584,3824,0.00440712393012369,1.0,1.0,,,,,
957,1674868,3828,0.00923054188446983,0.5,0.5,,,,,
958,1676152,3832,0.005767451097889882,1.0,1.0,,,,,
959,1677852,3836,0.013243866970566995,0.75,0.75,,,,,
960,1679872,3840,0.010249431246686848,0.75,0.75,,,,,
961,1681284,3844,0.013571071242818634,0.75,0.75,0.01024492359357516,1.0,1.0,,
962,1684104,3848,0.008144852828328887,0.5,0.5,,,,,
963,1685388,3852,0.007419987133154167,1.0,1.0,,,,,
964,1686960,3856,0.00915944183486554,0.5,0.5,,,,,
965,1688404,3860,0.015467635198219155,0.25,0.25,,,,,
966,1690392,3864,0.007683257768937416,0.75,0.75,,,,,
967,1692188,3868,0.0080532898163259,0.75,0.75,,,,,
968,1693856,3872,0.006598808521075874,1.0,1.0,,,,,
969,1695396,3876,0.009733465469673873,0.75,0.75,0.008877130069850863,0.75,0.75,,
970,1696936,3880,0.010482200521229708,1.0,1.0,,,,,
971,1699084,3884,0.010319200591247508,0.75,0.75,,,,,
972,1700624,3888,0.009735735434922206,0.75,0.75,,,,,
973,1702036,3892,0.011635996283485179,1.0,1.0,,,,,
974,1703288,3896,0.010465251810388664,1.0,1.0,,,,,
975,1705020,3900,0.009427293140476052,0.75,0.75,,,,,
976,1707456,3904,0.009021227882957346,0.5,0.5,,,,,
977,1709700,3908,0.01083391899577183,0.75,0.75,0.00971896858023796,1.0,1.0,,
978,1711368,3912,0.00567347220038261,1.0,1.0,,,,,
979,1713324,3916,0.012524415933390766,0.25,0.25,,,,,
980,1715248,3920,0.013529163662050135,0.75,0.75,,,,,
981,1716564,3924,0.007596664415266263,1.0,1.0,,,,,
982,1717528,3928,0.008751891456861728,1.0,1.0,,,,,
983,1719036,3932,0.011805471965231245,0.75,0.75,,,,,
984,1720384,3936,0.0034116178809603277,1.0,1.0,,,,,
985,1722756,3940,0.007893135816574593,1.0,1.0,0.006450210638142369,0.75,0.75,,
986,1723880,3944,0.0033870959217828485,1.0,1.0,,,,,
987,1725516,3948,0.01419263572225185,0.75,0.75,,,,,
988,1727056,3952,0.008648655296437319,0.75,0.75,,,,,
989,1729812,3956,0.006757111865692602,1.0,1.0,,,,,
990,1731032,3960,0.013373350993689196,0.5,0.5,,,,,
991,1732924,3964,0.00998274331246899,0.75,0.75,,,,,
992,1734432,3968,0.0066791105632047825,1.0,1.0,,,,,
993,1736324,3972,0.006414347129289413,1.0,1.0,0.007362953303174655,0.75,0.75,,
994,1737928,3976,0.0052577140928265756,1.0,1.0,,,,,
995,1739884,3980,0.009213613336204829,0.5,0.5,,,,,
996,1741872,3984,0.006532503197969248,0.75,0.75,,,,,
997,1744148,3988,0.006883335495337235,1.0,1.0,,,,,
998,1745880,3992,0.017258993709834948,1.0,1.0,,,,,
999,1747836,3996,0.011551715270949706,1.0,1.0,,,,,
1000,1749952,4000,0.006545912745160517,1.0,1.0,,,,,
1001,1751908,4004,0.006696557366816031,1.0,1.0,0.010690846608139406,0.5,0.5,,
1002,1753576,4008,0.015568274912101542,0.5,0.5,,,,,
1003,1755084,4012,0.00789673984949296,0.75,0.75,,,,,
1004,1757008,4016,0.009279624998163526,0.75,0.75,,,,,
1005,1758772,4020,0.005530190493888662,1.0,1.0,,,,,
1006,1760056,4024,0.010920873642925301,0.5,0.5,,,,,
1007,1763228,4028,0.00913133907807421,0.75,0.75,,,,,
1008,1764544,4032,0.011786465530586229,0.5,0.5,,,,,
1009,1765732,4036,0.007032068835336023,0.75,0.75,0.004552435142617987,1.0,1.0,,
1010,1767144,4040,0.005941255168246751,1.0,1.0,,,,,
1011,1769324,4044,0.00777717834188323,0.75,0.75,,,,,
1012,1771920,4048,0.006433825016909305,1.0,1.0,,,,,
1013,1773492,4052,0.005832281263077204,1.0,1.0,,,,,
1014,1775384,4056,0.011949079893775395,1.0,1.0,,,,,
1015,1777468,4060,0.007903365019236124,1.0,1.0,,,,,
1016,1779904,4064,0.009912963150896195,0.75,0.75,,,,,
1017,1781476,4068,0.007412422939749985,1.0,1.0,0.007442065675183514,0.75,0.75,,
1018,1783048,4072,0.007620236085583853,0.75,0.75,,,,,
1019,1784876,4076,0.012686500624814988,0.75,0.75,,,,,
1020,1787152,4080,0.00939860395393812,0.75,0.75,,,,,
1021,1790292,4084,0.0066990662169313184,1.0,1.0,,,,,
1022,1791704,4088,0.009977053137643578,0.5,0.5,,,,,
1023,1793500,4092,0.013544841249265463,0.5,0.5,,,,,
1024,1795840,4096,0.01001922088519791,0.5,0.5,,,,,
1025,1796996,4100,0.006674720550424824,1.0,1.0,0.00620105930180218,1.0,1.0,,
1026,1798568,4104,0.0063593336875806435,1.0,1.0,,,,,
1027,1800332,4108,0.011045779471827102,1.0,1.0,,,,,
1028,1802512,4112,0.005097837189049885,1.0,1.0,,,,,
1029,1805108,4116,0.00542878681996268,1.0,1.0,,,,,
1030,1806968,4120,0.009923001431262918,0.75,0.75,,,,,
1031,1808316,4124,0.005327713747974573,1.0,1.0,,,,,
1032,1810016,4128,0.008590750396032383,0.75,0.75,,,,,
1033,1812356,4132,0.007886080384635246,1.0,1.0,0.008564154498466956,0.5,0.5,,
1034,1814280,4136,0.00413342099962844,0.75,0.75,,,,,
1035,1816108,4140,0.007656023042822482,0.75,0.75,,,,,
1036,1818608,4144,0.007093180678382505,1.0,1.0,,,,,
1037,1820404,4148,0.009518926216386865,0.75,0.75,,,,,
1038,1822712,4152,0.00852190758876018,0.5,0.5,,,,,
1039,1824604,4156,0.00911553768361225,0.75,0.75,,,,,
1040,1825760,4160,0.003980012358023709,1.0,1.0,,,,,
1041,1827716,4164,0.005844405036554236,0.75,0.75,0.00802967577604489,1.0,1.0,,
1042,1829288,4168,0.008849360238523906,0.5,0.5,,,,,
1043,1831020,4172,0.012225599133450034,0.5,0.5,,,,,
1044,1832848,4176,0.007764996345310347,1.0,1.0,,,,,
1045,1834516,4180,0.006644684430282066,1.0,1.0,,,,,
1046,1836504,4184,0.00993834772150308,0.5,0.5,,,,,
1047,1837756,4188,0.009842693162975164,1.0,1.0,,,,,
1048,1838976,4192,0.00951323640338272,1.0,1.0,,,,,
1049,1840740,4196,0.007466545204917989,1.0,1.0,0.008263684782829558,0.75,0.75,,
1050,1842824,4200,0.013654981279567232,0.75,0.75,,,,,
1051,1843852,4204,0.012665363350758414,0.5,0.5,,,,,
1052,1845616,4208,0.008998364231349188,0.75,0.75,,,,,
1053,1847028,4212,0.01061707144245619,0.75,0.75,,,,,
1054,1848472,4216,0.009867964453013436,0.75,0.75,,,,,
1055,1850268,4220,0.0089993656357676,0.75,0.75,,,,,
1056,1851520,4224,0.01293649787530406,0.75,0.75,,,,,
1057,1853348,4228,0.010873815642388379,0.75,0.75,0.008057873794545941,0.75,0.75,,
1058,1855368,4232,0.007805110811505015,1.0,1.0,,,,,
1059,1856812,4236,0.011957477786578099,0.75,0.75,,,,,
1060,1858832,4240,0.0051355256681200655,1.0,1.0,,,,,
1061,1860852,4244,0.008586869781469691,1.0,1.0,,,,,
1062,1862808,4248,0.009148226057349055,1.0,1.0,,,,,
1063,1864764,4252,0.009821529475157785,1.0,1.0,,,,,
1064,1866272,4256,0.016034221203374853,0.75,0.75,,,,,
1065,1868324,4260,0.0069808241474704855,1.0,1.0,0.009679834647894268,1.0,1.0,,
1066,1869672,4264,0.014362719845953836,0.75,0.75,,,,,
1067,1871180,4268,0.012694223205252878,0.5,0.5,,,,,
1068,1872688,4272,0.01131875257325652,0.75,0.75,,,,,
1069,1874708,4276,0.012204105309594038,0.75,0.75,,,,,
1070,1876376,4280,0.00791677405178274,1.0,1.0,,,,,
1071,1879260,4284,0.0076493255529333825,0.75,0.75,,,,,
1072,1880704,4288,0.009122587480315664,0.25,0.25,,,,,
1073,1882148,4292,0.011515893742762098,1.0,1.0,0.008085764848722357,0.75,0.75,,
1074,1883912,4296,0.00960206719446323,1.0,1.0,,,,,
1075,1885868,4300,0.01449709714346395,1.0,1.0,,,,,
1076,1888048,4304,0.01424064398448328,1.0,1.0,,,,,
1077,1889300,4308,0.00824851888705709,0.75,0.75,,,,,
1078,1890616,4312,0.008528304610322439,1.0,1.0,,,,,
1079,1892668,4316,0.005305835853194335,1.0,1.0,,,,,
1080,1894272,4320,0.004720221757613921,1.0,1.0,,,,,
1081,1895780,4324,0.01156257554020677,0.75,0.75,0.0072718274678717255,0.75,0.75,,
1082,1897256,4328,0.011748584877581349,0.5,0.5,,,,,
1083,1899628,4332,0.009917991552933207,0.5,0.5,,,,,
1084,1901232,4336,0.007009212380952657,0.5,0.5,,,,,
1085,1902548,4340,0.00996237746939347,0.75,0.75,,,,,
1086,1904120,4344,0.016534249242294196,0.5,0.5,,,,,
1087,1905756,4348,0.01248723239077244,0.75,0.75,,,,,
1088,1907104,4352,0.008523516437660517,0.75,0.75,,,,,
1089,1908548,4356,0.007073228835079426,0.75,0.75,0.008688049138672672,0.75,0.75,,
1090,1910312,4360,0.011623383798616431,0.75,0.75,,,,,
1091,1911948,4364,0.00854220746540762,0.75,0.75,,,,,
1092,1914096,4368,0.008571207961848872,0.75,0.75,,,,,
1093,1916276,4372,0.008981674659522884,0.75,0.75,,,,,
1094,1917912,4376,0.011984136284816855,0.5,0.5,,,,,
1095,1919420,4380,0.014785766013176981,0.5,0.5,,,,,
1096,1921536,4384,0.009794216062848212,0.75,0.75,,,,,
1097,1923492,4388,0.009095189072631486,0.75,0.75,0.008153869986174381,0.75,0.75,,
1098,1925320,4392,0.007106382190101763,0.75,0.75,,,,,
1099,1927500,4396,0.007148901215741928,0.75,0.75,,,,,
1100,1930032,4400,0.008042285221846154,1.0,1.0,,,,,
1101,1931348,4404,0.00657360707562432,1.0,1.0,,,,,
1102,1933080,4408,0.007775370363992192,0.75,0.75,,,,,
1103,1935676,4412,0.006628001322327662,0.5,0.5,,,,,
1104,1937440,4416,0.0036173535208608725,1.0,1.0,,,,,
1105,1939140,4420,0.008021034274778663,0.75,0.75,0.011797349868499974,0.75,0.75,,
1106,1940808,4424,0.013643002863995685,0.75,0.75,,,,,
1107,1942668,4428,0.009525097137161887,0.75,0.75,,,,,
1108,1944336,4432,0.007516796654909281,0.75,0.75,,,,,
1109,1946292,4436,0.010880453073842455,0.75,0.75,,,,,
1110,1947960,4440,0.011462237026849826,1.0,1.0,,,,,
1111,1949436,4444,0.01211422461227969,0.75,0.75,,,,,
1112,1951136,4448,0.0081907287704202,0.75,0.75,,,,,
1113,1952964,4452,0.007969469106988,1.0,1.0,0.009300328322168943,0.5,0.5,,
1114,1954536,4456,0.00844051714882267,0.5,0.5,,,,,
1115,1956588,4460,0.006915689478164735,1.0,1.0,,,,,
1116,1958448,4464,0.010035708034063128,1.0,1.0,,,,,
1117,1960308,4468,0.009566638196944676,1.0,1.0,,,,,
1118,1962392,4472,0.005994417125160423,1.0,1.0,,,,,
1119,1964284,4476,0.006082811144308602,0.75,0.75,,,,,
1120,1966208,4480,0.0069071557242526,0.75,0.75,,,,,
1121,1968196,4484,0.008874629192355573,0.75,0.75,0.006910013262452129,1.0,1.0,,
1122,1970088,4488,0.012024262502374965,0.75,0.75,,,,0.8035714030265808,0.7550375019431059
1123,1971692,4492,0.006741572486076223,1.0,1.0,,,,,
1124,1974224,4496,0.006077766581942856,1.0,1.0,,,,,
1125,1975668,4500,0.005939348339675878,1.0,1.0,,,,,
1126,1977880,4504,0.018469744377532016,0.25,0.25,,,,,
1127,1979740,4508,0.010971706034410531,1.0,1.0,,,,,
1128,1981120,4512,0.008453565452217988,1.0,1.0,,,,,
1129,1983140,4516,0.010471786554980114,0.75,0.75,0.010312653523026884,0.75,0.75,,
1130,1984264,4520,0.008855224591573875,1.0,1.0,,,,,
1131,1985548,4524,0.0041923952867121495,1.0,1.0,,,,,
1132,1987632,4528,0.011492327136129143,0.5,0.5,,,,,
1133,1989588,4532,0.009584557379816214,1.0,1.0,,,,,
1134,1991640,4536,0.006594037744826426,1.0,1.0,,,,,
1135,1993372,4540,0.010292475800861288,0.75,0.75,,,,,
1136,1995904,4544,0.010966190099999369,0.5,0.5,,,,,
1137,1997668,4548,0.005297044869095255,1.0,1.0,0.007658862819092535,0.75,0.75,,
1138,1999784,4552,0.008827915951603846,0.5,0.5,,,,,
1139,2001292,4556,0.007573463903300137,1.0,1.0,,,,,
1140,2004752,4560,0.007406973795550046,0.75,0.75,,,,,
1141,2007188,4564,0.006872056043839075,1.0,1.0,,,,,
1142,2008984,4568,0.008431288045691128,1.0,1.0,,,,,
1143,2010364,4572,0.009581435556229506,0.75,0.75,,,,,
1144,2011712,4576,0.009043263035616882,0.75,0.75,,,,,
1145,2013764,4580,0.005654207862510448,1.0,1.0,0.007170122611234922,1.0,1.0,,
1146,2015592,4584,0.013499576731482669,0.75,0.75,,,,,
1147,2017452,4588,0.006837696400068539,1.0,1.0,,,,,
1148,2019440,4592,0.004581521742962088,1.0,1.0,,,,,
1149,2020596,4596,0.008456012475190572,1.0,1.0,,,,,
1150,2022648,4600,0.007517732749002528,1.0,1.0,,,,,
1151,2024796,4604,0.007347044012673543,0.75,0.75,,,,,
1152,2026016,4608,0.0067318257684130635,0.75,0.75,,,,,
1153,2027364,4612,0.006154793123121676,1.0,1.0,0.007907073382872037,0.75,0.75,,
1154,2029288,4616,0.007646291642558163,0.75,0.75,,,,,
1155,2030476,4620,0.010616840898151774,0.5,0.5,,,,,
1156,2031888,4624,0.009600362649920388,0.75,0.75,,,,,
1157,2033172,4628,0.013674996380355523,1.0,1.0,,,,,
1158,2034264,4632,0.010522814071881303,0.5,0.5,,,,,
1159,2036764,4636,0.0073017274549542115,1.0,1.0,,,,,
1160,2038560,4640,0.005610447740075816,1.0,1.0,,,,,
1161,2039972,4644,0.009452632308929938,0.75,0.75,0.00845993970792596,0.5,0.5,,
1162,2041384,4648,0.011660917943440778,0.75,0.75,,,,,
1163,2043116,4652,0.006075591097441435,0.75,0.75,,,,,
1164,2045040,4656,0.005827375742238895,1.0,1.0,,,,,
1165,2046484,4660,0.009690104717902588,1.0,1.0,,,,,
1166,2049080,4664,0.005396795745004565,1.0,1.0,,,,,
1167,2050236,4668,0.005924768046232316,0.75,0.75,,,,,
1168,2051840,4672,0.003843445296789713,1.0,1.0,,,,,
1169,2053092,4676,0.009606456444446933,0.75,0.75,0.006244890700709796,1.0,1.0,,
1170,2054600,4680,0.009420533010474179,0.75,0.75,,,,,
1171,2056236,4684,0.008111686582496563,0.5,0.5,,,,,
1172,2057712,4688,0.01453608394007562,0.25,0.25,,,,,
1173,2058932,4692,0.010332349070213503,1.0,1.0,,,,,
1174,2060344,4696,0.011881488090484837,0.75,0.75,,,,,
1175,2061788,4700,0.00262192637006966,1.0,1.0,,,,,
1176,2063808,4704,0.010385883593101957,0.75,0.75,,,,,
1177,2065636,4708,0.009678963410789278,1.0,1.0,0.008561552854403515,1.0,1.0,,
1178,2067944,4712,0.008223308426095135,0.75,0.75,,,,,
1179,2069452,4716,0.010268865296392168,0.75,0.75,,,,,
1180,2070992,4720,0.007909665009502352,0.75,0.75,,,,,
1181,2072180,4724,0.00455989179835875,1.0,1.0,,,,,
1182,2073240,4728,0.005660491518750158,1.0,1.0,,,,,
1183,2074972,4732,0.008077314679540263,0.5,0.5,,,,,
1184,2077312,4736,0.007330375087745732,1.0,1.0,,,,,
1185,2079076,4740,0.008293880990453544,1.0,1.0,0.01040765789091869,0.75,0.75,,
1186,2081416,4744,0.0063258852059053195,0.75,0.75,,,,,
1187,2083756,4748,0.007362858380792859,0.75,0.75,,,,,
1188,2085584,4752,0.009378984700565042,0.75,0.75,,,,,
1189,2087412,4756,0.012342335215761587,0.75,0.75,,,,,
1190,2089720,4760,0.011965621314371809,0.25,0.25,,,,,
1191,2091452,4764,0.007586075872730038,0.75,0.75,,,,,
1192,2093088,4768,0.004831300080278859,1.0,1.0,,,,,
1193,2094564,4772,0.007782340224577673,1.0,1.0,0.007144405275026831,1.0,1.0,,
1194,2096072,4776,0.0068629700814642315,0.5,0.5,,,,,
1195,2097612,4780,0.00848130767031469,0.75,0.75,,,,,
1196,2098448,4784,0.01137201231855471,0.75,0.75,,,,,
1197,2100372,4788,0.008353708416666827,0.75,0.75,,,,,
1198,2101592,4792,0.0051593492382135024,1.0,1.0,,,,,
1199,2103580,4796,0.008862112320403084,1.0,1.0,,,,,
1200,2105664,4800,0.010227857144614513,0.5,0.5,,,,,
1201,2106948,4804,0.009352576891625695,0.75,0.75,0.008556767577506686,0.75,0.75,,
1202,2108360,4808,0.005167384785020165,1.0,1.0,,,,,
1203,2109804,4812,0.006916526099722659,1.0,1.0,,,,,
1204,2111728,4816,0.0076065800781453755,1.0,1.0,,,,,
1205,2114068,4820,0.006022246528312246,0.75,0.75,,,,,
1206,2115896,4824,0.006840559224070402,1.0,1.0,,,,,
1207,2118524,4828,0.006937773415639759,1.0,1.0,,,,,
1208,2120768,4832,0.00828569505605808,0.75,0.75,,,,,
1209,2122084,4836,0.005563850112799349,1.0,1.0,0.010606953762458706,0.5,0.5,,
1210,2124232,4840,0.011033459383064895,0.25,0.25,,,,,
1211,2125196,4844,0.010311667509086861,1.0,1.0,,,,,
1212,2126480,4848,0.003167156301493236,1.0,1.0,,,,,
1213,2127860,4852,0.011628215156894712,0.75,0.75,,,,,
1214,2129208,4856,0.008702184092223009,0.75,0.75,,,,,
1215,2131068,4860,0.004937213260638448,1.0,1.0,,,,,
1216,2132640,4864,0.007333499629676261,1.0,1.0,,,,,
1217,2134244,4868,0.011827540297715211,1.0,1.0,0.012953974874333467,0.75,0.75,,
1218,2136040,4872,0.00874190598109657,1.0,1.0,,,,,
1219,2138124,4876,0.005994389755032601,0.75,0.75,,,,,
1220,2139760,4880,0.007905335858878529,0.25,0.25,,,,,
1221,2141172,4884,0.011063632273334515,0.5,0.5,,,,,
1222,2142680,4888,0.009227590817777177,0.75,0.75,,,,,
1223,2144092,4892,0.014477018514244227,0.5,0.5,,,,,
1224,2145760,4896,0.005599911030402204,0.75,0.75,,,,,
1225,2147428,4900,0.009193284652295752,0.75,0.75,0.007390987565371857,1.0,1.0,,
1226,2148936,4904,0.016628739992883577,0.25,0.25,,,,,
1227,2149996,4908,0.006521898749353954,1.0,1.0,,,,,
1228,2151408,4912,0.006705902841439313,1.0,1.0,,,,,
1229,2153620,4916,0.009641760474255063,0.75,0.75,,,,,
1230,2155064,4920,0.008158519492312886,0.75,0.75,,,,,
1231,2156764,4924,0.006369584058638764,0.75,0.75,,,,,
1232,2158112,4928,0.013572894807637723,0.5,0.5,,,,,
1233,2159716,4932,0.006828679274896866,0.75,0.75,0.007634923185524907,0.75,0.75,,
1234,2161224,4936,0.007840449055207867,0.75,0.75,,,,,
1235,2163404,4940,0.009281808809891053,1.0,1.0,,,,,
1236,2165360,4944,0.004628485627708488,0.75,0.75,,,,,
1237,2166708,4948,0.011294874744240128,0.5,0.5,,,,,
1238,2168088,4952,0.0065695018280425305,0.75,0.75,,,,,
1239,2170588,4956,0.006570124831749781,0.75,0.75,,,,,
1240,2172544,4960,0.009189614616583608,1.0,1.0,,,,,
1241,2173892,4964,0.008000682242860133,1.0,1.0,0.00962202823314358,1.0,1.0,,
1242,2175816,4968,0.007628743622746365,0.75,0.75,,,,,
1243,2177644,4972,0.006362125291749164,1.0,1.0,,,,,
1244,2179440,4976,0.0072285385804884425,0.75,0.75,,,,,
1245,2180820,4980,0.007413526912314655,1.0,1.0,,,,,
1246,2182872,4984,0.009511757701583199,0.75,0.75,,,,,
1247,2184412,4988,0.00587672274855357,1.0,1.0,,,,,
1248,2186272,4992,0.006810694805816298,1.0,1.0,,,,,
1249,2187908,4996,0.006570588735751222,1.0,1.0,0.005317846735734354,1.0,1.0,,
1250,2189672,5000,0.008511354224637701,1.0,1.0,,,,,
1251,2191244,5004,0.007794745436503336,1.0,1.0,,,,,
1252,2193008,5008,0.009642486420115379,0.5,0.5,,,,,
1253,2195508,5012,0.005235279092880782,0.75,0.75,,,,,
1254,2198488,5016,0.009936933780179418,0.75,0.75,,,,,
1255,2200380,5020,0.008875294080954969,1.0,1.0,,,,,
1256,2201824,5024,0.005992395975597806,0.75,0.75,,,,,
1257,2203940,5028,0.009302622208704198,1.0,1.0,0.01024904389399294,0.25,0.25,,
1258,2205704,5032,0.014130872949450334,1.0,1.0,,,,,
1259,2207724,5036,0.007490174752064655,0.5,0.5,,,,,
1260,2209040,5040,0.006726588684130322,0.75,0.75,,,,,
1261,2211316,5044,0.007612161871019698,0.75,0.75,,,,,
1262,2212728,5048,0.009109839439349385,1.0,1.0,,,,,
1263,2214300,5052,0.0061892380205073195,1.0,1.0,,,,,
1264,2215808,5056,0.010241486017503151,0.75,0.75,,,,,
1265,2217668,5060,0.009576191068222946,1.0,1.0,0.008412875195822258,1.0,1.0,,
1266,2219048,5064,0.01095327402098428,0.25,0.25,,,,,
1267,2220940,5068,0.008342067781179074,0.75,0.75,,,,,
1268,2222448,5072,0.010451115352482663,1.0,1.0,,,,,
1269,2223572,5076,0.01320780173317164,0.5,0.5,,,,,
1270,2226392,5080,0.009719302907924502,1.0,1.0,,,,,
1271,2227804,5084,0.009328653729699874,0.75,0.75,,,,,
1272,2229376,5088,0.005468001875634279,1.0,1.0,,,,,
1273,2231428,5092,0.010849450616176249,1.0,1.0,0.009619335686729806,1.0,1.0,,
1274,2232680,5096,0.006628084838780968,1.0,1.0,,,,,
1275,2234604,5100,0.004725909633452262,1.0,1.0,,,,,
1276,2236048,5104,0.0070093154564110595,1.0,1.0,,,,,
1277,2238068,5108,0.009218270145308764,0.5,0.5,,,,,
1278,2239832,5112,0.006171560371461676,1.0,1.0,,,,,
1279,2242428,5116,0.011835419949282257,1.0,1.0,,,,,
1280,2243936,5120,0.00928719067534051,0.75,0.75,,,,,
