step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1596,6490592,12768,0.007834347014631125,0.75,0.75,,,,,
1597,6494120,12776,0.0072503677329817575,0.75,0.75,,,,,
1598,6498224,12784,0.0058053026329892825,0.875,0.875,,,,,
1599,6503480,12792,0.004275031837900075,1.0,1.0,,,,,
1600,6507136,12800,0.010643570188601037,0.625,0.625,,,,,
1601,6510344,12808,0.007370364080856312,0.875,0.875,0.0090562007246219,0.75,0.75,,
1602,6516304,12816,0.005710034949589437,0.75,0.75,,,,,
1603,6520088,12824,0.006843781074385222,0.875,0.875,,,,,
1604,6523104,12832,0.0056848205839333385,1.0,1.0,,,,,
1605,6526184,12840,0.007135753587205426,1.0,1.0,,,,,
1606,6531504,12848,0.006316332734699367,0.875,0.875,,,,,
1607,6534968,12856,0.005977357954759358,1.0,1.0,,,,,
1608,6538752,12864,0.006567102931223594,0.875,0.875,,,,,
1609,6543240,12872,0.006617674389024752,0.875,0.875,0.006198886219463127,0.875,0.875,,
1610,6547920,12880,0.005294572494677003,0.875,0.875,,,,,
1611,6551832,12888,0.007447701617091895,1.0,1.0,,,,,
1612,6555936,12896,0.009236815093375407,0.625,0.625,,,,,
1613,6560488,12904,0.0069188167922780855,0.875,0.875,,,,,
1614,6564080,12912,0.004462055702287455,0.875,0.875,,,,,
1615,6568760,12920,0.006642035351056614,0.875,0.875,,,,,
1616,6573120,12928,0.007567545841921985,1.0,1.0,,,,,
1617,6577544,12936,0.006096856302651171,0.875,0.875,0.007833053062751515,0.875,0.875,,
1618,6581328,12944,0.007219473320933899,1.0,1.0,,,,,
1619,6584984,12952,0.006803949916757172,0.625,0.625,,,,,
1620,6588064,12960,0.008118793688807453,0.75,0.75,,,,,
1621,6594472,12968,0.0052728436914290635,0.875,0.875,,,,,
1622,6598640,12976,0.0076275684467656925,0.625,0.625,,,,,
1623,6603384,12984,0.0042089175583601614,0.875,0.875,,,,,
1624,6607424,12992,0.005114085083118298,1.0,1.0,,,,,
1625,6611208,13000,0.0038274280693697217,0.875,0.875,0.007165944994150804,1.0,1.0,,
1626,6614992,13008,0.009757792758606014,0.75,0.75,,,,,
1627,6618776,13016,0.005576416908224937,0.875,0.875,,,,,
1628,6622432,13024,0.00545133613195113,1.0,1.0,,,,,
1629,6627112,13032,0.005977555151749302,0.75,0.75,,,,,
1630,6629872,13040,0.009647920923248484,0.875,0.875,,,,,
1631,6634488,13048,0.005590906742257643,0.875,0.875,,,,,
1632,6638080,13056,0.005855642480357502,0.875,0.875,,,,,
1633,6641736,13064,0.004828802467208656,0.875,0.875,0.006239612075881917,0.75,0.75,,
1634,6645136,13072,0.008577174237480358,0.875,0.875,,,,,
1635,6648984,13080,0.009128767572375967,0.625,0.625,,,,,
1636,6652896,13088,0.0027946237292671263,1.0,1.0,,,,,
1637,6656616,13096,0.007782042420760721,0.75,0.75,,,,,
1638,6661552,13104,0.007721255423328767,0.625,0.625,,,,,
1639,6664248,13112,0.006419115730025189,0.875,0.875,,,,,
1640,6668352,13120,0.005584367949406541,0.75,0.75,,,,,
1641,6672520,13128,0.005920650714877308,0.875,0.875,0.008429915320548629,0.625,0.625,,
1642,6677200,13136,0.0032003745558232023,1.0,1.0,,,,,
1643,6680792,13144,0.004013095562530578,1.0,1.0,,,,,
1644,6685792,13152,0.006752821443992212,0.875,0.875,,,,,
1645,6689640,13160,0.00778790479541858,0.75,0.75,,,,,
1646,6692848,13168,0.006413007248341208,0.75,0.75,,,,,
1647,6697208,13176,0.0076447535267283465,0.875,0.875,,,,,
1648,6700864,13184,0.005653140967527304,0.875,0.875,,,,,
1649,6705736,13192,0.00527682948213419,0.5,0.5,0.005664984369185146,0.875,0.875,,
1650,6711120,13200,0.004209020459065968,0.875,0.875,,,,,
1651,6715096,13208,0.00803799658507385,0.875,0.875,,,,,
1652,6719456,13216,0.005550566361960509,1.0,1.0,,,,,
1653,6722216,13224,0.008703757397664165,0.625,0.625,,,,,
1654,6726384,13232,0.00401223368904245,0.75,0.75,,,,,
1655,6730936,13240,0.006241424736134404,1.0,1.0,,,,,
1656,6734656,13248,0.007032898365756611,0.875,0.875,,,,,
1657,6738568,13256,0.006625671639036209,0.875,0.875,0.0041740430746643195,1.0,1.0,,
1658,6742224,13264,0.009910629016200576,0.625,0.625,,,,,
1659,6745816,13272,0.006853063423985575,0.875,0.875,,,,,
1660,6752480,13280,0.004320252732382575,1.0,1.0,,,,,
1661,6755176,13288,0.008694332283236806,0.5,0.5,,,,,
1662,6760048,13296,0.004881799283782034,0.875,0.875,,,,,
1663,6763384,13304,0.0053195861540300485,0.875,0.875,,,,,
1664,6766656,13312,0.008076026555772066,0.75,0.75,,,,,
1665,6770760,13320,0.005579594065397931,0.875,0.875,0.005008281518243236,0.875,0.875,,
1666,6774032,13328,0.006267069123601014,0.875,0.875,,,,,
1667,6778776,13336,0.004366546199380132,0.875,0.875,,,,,
1668,6784544,13344,0.004877252514209014,0.875,0.875,,,,,
1669,6790504,13352,0.00629141891639152,0.75,0.75,,,,,
1670,6795632,13360,0.007735760165507674,0.375,0.375,,,,,
1671,6800120,13368,0.00787790189910251,0.875,0.875,,,,,
1672,6803392,13376,0.007300502469247336,0.75,0.75,,,,,
1673,6806024,13384,0.0060062517114887965,0.875,0.875,0.004496011122507331,0.875,0.875,,
1674,6809424,13392,0.005282595101221911,1.0,1.0,,,,,
1675,6812312,13400,0.006974334409121395,0.75,0.75,,,,,
1676,6817120,13408,0.0065650128675148875,1.0,1.0,,,,,
1677,6821416,13416,0.009213373873352049,0.75,0.75,,,,,
1678,6826032,13424,0.009402257728758393,0.875,0.875,,,,,
1679,6829048,13432,0.0054271057654485385,1.0,1.0,,,,,
1680,6834432,13440,0.007262097083462893,0.75,0.75,,,,,
1681,6838216,13448,0.008143157033102368,1.0,1.0,0.006830927119085902,1.0,1.0,,
1682,6842896,13456,0.007983191462117529,1.0,1.0,,,,,
1683,6846232,13464,0.008083350082348012,0.875,0.875,,,,,
1684,6851872,13472,0.005735997699976159,0.875,0.875,,,,,
1685,6856232,13480,0.006163940698495044,0.75,0.75,,,,,
1686,6860144,13488,0.006777343000605849,0.75,0.75,,,,,
1687,6863992,13496,0.006540061451179955,0.75,0.75,,,,,
1688,6867776,13504,0.005719592644241243,0.875,0.875,,,,,
1689,6871112,13512,0.005982918804734368,0.875,0.875,0.009709881632739885,0.875,0.875,,
1690,6875728,13520,0.006010068963322581,1.0,1.0,,,,,
1691,6880792,13528,0.0044275081620897385,1.0,1.0,,,,,
1692,6884384,13536,0.005224381069865068,0.875,0.875,,,,,
1693,6890664,13544,0.00631553903928821,0.625,0.625,,,,,
1694,6894512,13552,0.008887343800332681,0.75,0.75,,,,,
1695,6897976,13560,0.009878834191677692,1.0,1.0,,,,,
1696,6901952,13568,0.005693313887848389,0.75,0.75,,,,,
1697,6906376,13576,0.006437902650983938,1.0,1.0,0.004957012166004553,0.75,0.75,,
1698,6909840,13584,0.010239309816527474,0.75,0.75,,,,,
1699,6913624,13592,0.0065974169787713635,0.75,0.75,,,,,
1700,6916960,13600,0.004838736740366226,0.75,0.75,,,,,
1701,6919976,13608,0.004813134469120511,0.875,0.875,,,,,
1702,6922928,13616,0.0061942460780804705,0.875,0.875,,,,,
1703,6927992,13624,0.005253248366793401,0.875,0.875,,,,,
1704,6932352,13632,0.004444926690977719,0.875,0.875,,,,,
1705,6935880,13640,0.0038756685708192552,0.875,0.875,0.0059013572599844666,0.875,0.875,,
1706,6941072,13648,0.007221817882731026,0.875,0.875,,,,,
1707,6945048,13656,0.006375770933885084,1.0,1.0,,,,,
1708,6948960,13664,0.007001410049981868,0.75,0.75,,,,,
1709,6952936,13672,0.0049703245421647115,1.0,1.0,,,,,
1710,6957360,13680,0.008573974795094776,0.625,0.625,,,,,
1711,6960632,13688,0.010832600487148255,0.625,0.625,,,,,
1712,6964928,13696,0.005396169959647625,0.875,0.875,,,,,
1713,6969160,13704,0.006474269937851487,0.875,0.875,0.00864422057992063,0.75,0.75,,
1714,6972880,13712,0.007134604135348081,0.875,0.875,,,,,
1715,6976792,13720,0.007306853148354302,0.75,0.75,,,,,
1716,6981728,13728,0.0077196687575285675,0.625,0.625,,,,,
1717,6985448,13736,0.010701080854194696,0.75,0.75,,,,,
1718,6989552,13744,0.00803463926920251,1.0,1.0,,,,,
1719,6994552,13752,0.007510583186391537,0.75,0.75,,,,,
1720,6999744,13760,0.00662171184398929,0.75,0.75,,,,,
1721,7003144,13768,0.004797620012399215,0.875,0.875,0.006303712312991681,0.875,0.875,,
1722,7008336,13776,0.00660446047676067,0.875,0.875,,,,,
1723,7011928,13784,0.0070574485232905515,0.75,0.75,,,,,
1724,7015712,13792,0.00566295198597336,0.875,0.875,,,,,
1725,7019112,13800,0.007783917886429649,0.875,0.875,,,,,
1726,7023728,13808,0.003941250936550213,0.875,0.875,,,,,
1727,7027192,13816,0.005807374200693428,0.875,0.875,,,,,
1728,7031168,13824,0.006749532269377716,1.0,1.0,,,,,
1729,7034440,13832,0.00892775917983912,0.75,0.75,0.0048428650807565326,0.875,0.875,,
1730,7037712,13840,0.005190336820749331,1.0,1.0,,,,,
1731,7040984,13848,0.006418832706352527,0.75,0.75,,,,,
1732,7044832,13856,0.006648911769908918,1.0,1.0,,,,,
1733,7049192,13864,0.007455763134741428,1.0,1.0,,,,,
1734,7052656,13872,0.006213162480583372,0.875,0.875,,,,,
1735,7057528,13880,0.004657325954719435,1.0,1.0,,,,,
1736,7060352,13888,0.006490659171162033,1.0,1.0,,,,,
1737,7064648,13896,0.007999565594445361,0.75,0.75,0.008642512332622683,0.625,0.625,,
1738,7069648,13904,0.00701015747841516,0.75,0.75,,,,,
1739,7073560,13912,0.008046171735807049,0.875,0.875,,,,,
1740,7076768,13920,0.005912407109231375,0.875,0.875,,,,,
1741,7079720,13928,0.0061547671339086925,1.0,1.0,,,,,
1742,7082800,13936,0.005414088555187035,1.0,1.0,,,,,
1743,7086328,13944,0.007283273726289182,0.75,0.75,,,,,
1744,7090304,13952,0.005832377967294529,0.875,0.875,,,,,
1745,7093384,13960,0.007003776918901004,0.75,0.75,0.007330308307543022,0.875,0.875,,
1746,7096016,13968,0.007436944292570066,0.75,0.75,,,,,
1747,7100184,13976,0.0051571924904278005,1.0,1.0,,,,,
1748,7105760,13984,0.0047973459379117575,1.0,1.0,,,,,
1749,7111336,13992,0.004813015101030034,1.0,1.0,,,,,
1750,7115568,14000,0.005267459876991598,0.875,0.875,,,,,
1751,7119096,14008,0.008753959241717289,0.875,0.875,,,,,
1752,7122688,14016,0.006598955712377396,1.0,1.0,,,,,
1753,7127368,14024,0.00702461984398631,1.0,1.0,0.008757039957928012,0.625,0.625,,
1754,7132304,14032,0.006203571032223186,0.875,0.875,,,,,
1755,7136664,14040,0.0076269553798619305,0.875,0.875,,,,,
1756,7139680,14048,0.007648467109972065,0.75,0.75,,,,,
1757,7143528,14056,0.006145598153626295,1.0,1.0,,,,,
1758,7148784,14064,0.004977810505612392,0.625,0.625,,,,,
1759,7152696,14072,0.005613811357904274,0.75,0.75,,,,,
1760,7159296,14080,0.005729475578140341,0.875,0.875,,,,,
1761,7163464,14088,0.006180655262410343,0.75,0.75,0.007510165649083132,1.0,1.0,,
1762,7165968,14096,0.008235214343888918,0.875,0.875,,,,,
1763,7171928,14104,0.0071245090674913,0.875,0.875,,,,,
1764,7175136,14112,0.006065319601360225,1.0,1.0,,,,,
1765,7180648,14120,0.0071861731411241355,1.0,1.0,,,,,
1766,7184496,14128,0.00374621526874722,0.875,0.875,,,,,
1767,7188728,14136,0.004840506766270769,0.75,0.75,,,,,
1768,7192064,14144,0.006776160415141314,0.875,0.875,,,,,
1769,7197512,14152,0.003751935580695063,0.875,0.875,0.010234542262099217,0.625,0.625,,
1770,7201808,14160,0.007184421188089182,0.625,0.625,,,,,
1771,7205336,14168,0.007669515531124599,0.875,0.875,,,,,
1772,7208416,14176,0.012157310292367315,0.625,0.625,,,,,
1773,7211880,14184,0.008504256718775926,0.875,0.875,,,,,
1774,7215728,14192,0.007376072678573297,0.75,0.75,,,,,
1775,7219832,14200,0.0071385866461007585,0.5,0.5,,,,,
1776,7223616,14208,0.005131438536818043,0.625,0.625,,,,,
1777,7226696,14216,0.005395661519021153,0.875,0.875,0.006150243527296349,0.125,0.125,,
1778,7230352,14224,0.005569293483068575,0.75,0.75,,,,,
1779,7234328,14232,0.0056082710539536755,0.875,0.875,,,,,
1780,7239776,14240,0.005161690937903307,0.875,0.875,,,,,
1781,7244200,14248,0.008333014978863823,0.75,0.75,,,,,
1782,7247664,14256,0.007618046534459106,0.875,0.875,,,,,
1783,7253176,14264,0.005444583509652307,0.875,0.875,,,,,
1784,7256128,14272,0.007673817723661127,0.875,0.875,,,,,
1785,7261320,14280,0.0047123061239713665,0.75,0.75,0.006800791553211053,0.75,0.75,,
1786,7265744,14288,0.004153302692734166,0.875,0.875,,,,,
1787,7269528,14296,0.006652836046068519,0.875,0.875,,,,,
1788,7273760,14304,0.005866188927002321,1.0,1.0,,,,,
1789,7279016,14312,0.005432964576489757,0.875,0.875,,,,,
1790,7282416,14320,0.00574058509410947,0.875,0.875,,,,,
1791,7287928,14328,0.006496813940353325,0.75,0.75,,,,,
1792,7292928,14336,0.00557993047479926,0.75,0.75,,,,,
1793,7296520,14344,0.007196399991684629,0.875,0.875,0.007091603728153923,0.875,0.875,,
1794,7299600,14352,0.0072237912977104095,1.0,1.0,,,,,
1795,7304216,14360,0.004705954003140348,0.875,0.875,,,,,
1796,7308192,14368,0.00598424895877294,0.625,0.625,,,,,
1797,7311720,14376,0.007539367630810915,1.0,1.0,,,,,
1798,7316592,14384,0.0061315049080325704,1.0,1.0,,,,,
1799,7320568,14392,0.005026080776352669,0.875,0.875,,,,,
1800,7324416,14400,0.007241245352554465,0.875,0.875,,,,,
1801,7328712,14408,0.005795594353209035,0.625,0.625,0.009246793623456538,0.75,0.75,,
1802,7333136,14416,0.005713535541095805,0.875,0.875,,,,,
1803,7336088,14424,0.008672107523390711,0.75,0.75,,,,,
1804,7340384,14432,0.007101717819722027,0.875,0.875,,,,,
1805,7344808,14440,0.0076293498215839585,0.625,0.625,,,,,
1806,7348272,14448,0.003910232619913135,1.0,1.0,,,,,
1807,7353016,14456,0.006738313423069282,1.0,1.0,,,,,
1808,7357120,14464,0.005296758971863651,0.875,0.875,,,,,
1809,7360712,14472,0.007745794926249799,0.75,0.75,0.00804309073982573,0.875,0.875,,
1810,7365008,14480,0.005695264706499429,0.875,0.875,,,,,
1811,7369944,14488,0.004544549538281985,1.0,1.0,,,,,
1812,7373024,14496,0.004574979271901835,1.0,1.0,,,,,
1813,7376488,14504,0.005265458043727013,1.0,1.0,,,,,
1814,7380976,14512,0.0052654037133563385,0.875,0.875,,,,,
1815,7384824,14520,0.005918311882192412,0.875,0.875,,,,,
1816,7390848,14528,0.00579675807518874,0.625,0.625,,,,,
1817,7395144,14536,0.006111734685545791,0.75,0.75,0.0071348038646268834,0.875,0.875,,
1818,7398544,14544,0.005057929467935576,1.0,1.0,,,,,
1819,7403608,14552,0.005846387461232936,0.75,0.75,,,,,
1820,7406624,14560,0.008608649656257447,0.875,0.875,,,,,
1821,7411240,14568,0.004651072900125838,0.75,0.75,,,,,
1822,7414448,14576,0.007190285970837016,0.875,0.875,,,,,
1823,7417912,14584,0.0065963888885044696,0.875,0.875,,,,,
1824,7421376,14592,0.007267068302150725,0.75,0.75,,,,,
1825,7424200,14600,0.006333006772166009,0.75,0.75,0.00860018927775756,0.75,0.75,,
1826,7427856,14608,0.006271947109367132,0.875,0.875,,,,,
1827,7432152,14616,0.005269641037813623,1.0,1.0,,,,,
1828,7436512,14624,0.005097886906334048,1.0,1.0,,,,,
1829,7440488,14632,0.005815662638894553,1.0,1.0,,,,,
1830,7445296,14640,0.008395496196688137,0.875,0.875,,,,,
1831,7450360,14648,0.00409818433823548,1.0,1.0,,,,,
1832,7453888,14656,0.00739632294949115,0.75,0.75,,,,,
1833,7458056,14664,0.005877054929715633,0.75,0.75,0.005908827165767383,0.75,0.75,,
1834,7462032,14672,0.00574569061366617,0.625,0.625,,,,,
1835,7466136,14680,0.00639974459306417,1.0,1.0,,,,,
1836,7469984,14688,0.007608644697712214,0.75,0.75,,,,,
1837,7473768,14696,0.004321444717817633,1.0,1.0,,,,,
1838,7477616,14704,0.005910818628369707,0.875,0.875,,,,,
1839,7481080,14712,0.005999826912937565,0.875,0.875,,,,,
1840,7486080,14720,0.006198879771313755,0.875,0.875,,,,,
1841,7490760,14728,0.005061998157217005,0.625,0.625,0.006506039831392524,0.75,0.75,,
1842,7495504,14736,0.005381647001529336,0.875,0.875,,,,,
1843,7499544,14744,0.00627532554904691,0.75,0.75,,,,,
1844,7503904,14752,0.006966426058575215,0.625,0.625,,,,,
1845,7507624,14760,0.006342093270300107,0.875,0.875,,,,,
1846,7511280,14768,0.007094321117889291,1.0,1.0,,,,,
1847,7515704,14776,0.007056380350500796,0.875,0.875,,,,,
1848,7518784,14784,0.004683960394559949,1.0,1.0,,,,,
1849,7522760,14792,0.005851200895470073,0.875,0.875,0.007447490115567632,0.875,0.875,,
1850,7526480,14800,0.008387963431641759,0.875,0.875,,,,,
1851,7533144,14808,0.006161097657970595,0.875,0.875,,,,,
1852,7536800,14816,0.007352650684099295,0.75,0.75,,,,,
1853,7540136,14824,0.0065446160668952294,0.875,0.875,,,,,
1854,7545840,14832,0.00446643109000693,1.0,1.0,,,,,
1855,7550072,14840,0.006565046156524889,0.875,0.875,,,,,
1856,7552960,14848,0.00380978791867672,1.0,1.0,,,,,
1857,7557000,14856,0.009349836757576982,0.75,0.75,0.00472598606726062,1.0,1.0,,
1858,7561360,14864,0.0053069366825287045,0.875,0.875,,,,,
1859,7566232,14872,0.0055526801271152115,0.875,0.875,,,,,
1860,7570848,14880,0.00618623400160976,0.875,0.875,,,,,
1861,7575912,14888,0.0032351743878699882,0.875,0.875,,,,,
1862,7580784,14896,0.004500498906553135,1.0,1.0,,,,,
1863,7584248,14904,0.0061066437342065195,0.875,0.875,,,,,
1864,7588416,14912,0.005179012587207338,0.875,0.875,,,,,
1865,7592264,14920,0.005561810899694922,0.875,0.875,0.009281928970387031,0.625,0.625,,
1866,7594896,14928,0.008553609585844682,1.0,1.0,,,,,
1867,7598616,14936,0.0033992307843031164,0.875,0.875,,,,,
1868,7602656,14944,0.005704419269108092,0.875,0.875,,,,,
1869,7606504,14952,0.003988734118942895,1.0,1.0,,,,,
1870,7610544,14960,0.006144081420202225,0.875,0.875,,,,,
1871,7614968,14968,0.005968744250378459,0.875,0.875,,,,,
1872,7619008,14976,0.00683668402431711,0.875,0.875,,,,,
1873,7622984,14984,0.0044705670533252565,0.875,0.875,0.008225637234826447,1.0,1.0,,
1874,7628240,14992,0.0063829660113415235,0.625,0.625,,,,,
1875,7632408,15000,0.005673977852693028,0.75,0.75,,,,,
1876,7635488,15008,0.0080367225312752,0.625,0.625,,,,,
1877,7640936,15016,0.0046749585345265965,1.0,1.0,,,,,
1878,7646768,15024,0.003210636422845933,1.0,1.0,,,,,
1879,7651576,15032,0.0038858302541429773,1.0,1.0,,,,,
1880,7656640,15040,0.004752869616142956,0.625,0.625,,,,,
1881,7660040,15048,0.0050537932224150655,0.875,0.875,0.007709314950592402,0.875,0.875,,
1882,7666000,15056,0.008143512664862462,0.625,0.625,,,,,
1883,7670296,15064,0.008575766710491697,0.875,0.875,,,,,
1884,7674976,15072,0.007196049063136221,0.75,0.75,,,,,
1885,7678952,15080,0.00453090070451682,1.0,1.0,,,,,
1886,7682032,15088,0.007000528964892598,0.5,0.5,,,,,
1887,7685688,15096,0.006389272682819515,0.875,0.875,,,,,
1888,7688768,15104,0.004482859837091096,0.875,0.875,,,,,
1889,7691912,15112,0.007134267370167506,0.75,0.75,0.006486237717581478,1.0,1.0,,
1890,7694352,15120,0.005579599908459542,0.875,0.875,,,,,
1891,7697496,15128,0.006070536174265344,0.75,0.75,,,,,
1892,7702432,15136,0.00568023048594276,0.875,0.875,,,,,
1893,7707880,15144,0.0056932684766838465,1.0,1.0,,,,,
1894,7710000,15152,0.005949909381242961,1.0,1.0,,,,,
1895,7714104,15160,0.006674523559539173,0.875,0.875,,,,,
1896,7718272,15168,0.008655243474070592,0.875,0.875,,,,,
1897,7722824,15176,0.007055846445271134,0.625,0.625,0.008168418136302391,0.75,0.75,,
1898,7726288,15184,0.005492672220227064,1.0,1.0,,,,,
1899,7730584,15192,0.006168609251084384,1.0,1.0,,,,,
1900,7733792,15200,0.005855146823426071,1.0,1.0,,,,,
1901,7737832,15208,0.00661090052965648,1.0,1.0,,,,,
1902,7740976,15216,0.00925187096836084,0.625,0.625,,,,,
1903,7745784,15224,0.006425339878232052,0.75,0.75,,,,,
1904,7749056,15232,0.008711316244948543,0.75,0.75,,,,,
1905,7753288,15240,0.008973313013098805,0.75,0.75,0.005327830693652616,1.0,1.0,,
1906,7757456,15248,0.006135942280726799,0.875,0.875,,,,,
1907,7760984,15256,0.005114820264962943,1.0,1.0,,,,,
1908,7765408,15264,0.0038028052595879542,0.875,0.875,,,,,
1909,7768104,15272,0.004236975270644248,0.875,0.875,,,,,
1910,7771184,15280,0.009108327528428514,0.625,0.625,,,,,
1911,7776568,15288,0.006507738448895207,0.75,0.75,,,,,
1912,7781824,15296,0.004855807660967152,0.875,0.875,,,,,
1913,7785416,15304,0.006773082192178402,0.875,0.875,0.007289907179481499,0.875,0.875,,
1914,7789776,15312,0.004891700260504536,1.0,1.0,,,,,
1915,7795224,15320,0.005269999816215172,1.0,1.0,,,,,
1916,7799008,15328,0.005748544839806587,0.75,0.75,,,,,
1917,7803112,15336,0.005398795880111303,1.0,1.0,,,,,
1918,7807472,15344,0.006361680432681146,1.0,1.0,,,,,
1919,7812728,15352,0.004372693753213758,0.875,0.875,,,,,
1920,7818496,15360,0.0027407609236106945,1.0,1.0,,,,,
1921,7822856,15368,0.004234245868232421,0.75,0.75,0.008835072767957806,0.75,0.75,,
1922,7826320,15376,0.008118655485175727,0.875,0.875,,,,,
1923,7829272,15384,0.0077519985468355816,0.875,0.875,,,,,
1924,7832608,15392,0.0062825804620245205,0.75,0.75,,,,,
1925,7835496,15400,0.0070805401592834724,0.75,0.75,,,,,
1926,7839664,15408,0.007695738072245841,0.875,0.875,,,,,
1927,7842616,15416,0.008742648191644048,0.875,0.875,,,,,
1928,7845504,15424,0.005072920975740302,1.0,1.0,,,,,
1929,7850056,15432,0.00383596063872515,1.0,1.0,0.005701869150270974,0.75,0.75,,
1930,7853648,15440,0.007102176586385521,0.75,0.75,,,,,
1931,7857880,15448,0.006588691072734705,0.75,0.75,,,,,
1932,7861920,15456,0.007533289187300147,0.875,0.875,,,,,
1933,7865960,15464,0.006717195734559244,0.875,0.875,,,,,
1934,7870128,15472,0.004113583543078611,1.0,1.0,,,,,
1935,7873976,15480,0.005505731114749194,1.0,1.0,,,,,
1936,7879872,15488,0.006183702421604841,0.875,0.875,,,,,
1937,7883400,15496,0.00883954846443179,0.75,0.75,0.005387516791035151,1.0,1.0,,
1938,7887056,15504,0.00607430920702794,1.0,1.0,,,,,
1939,7890840,15512,0.007846664592261915,1.0,1.0,,,,,
1940,7895136,15520,0.0034287177057793694,1.0,1.0,,,,,
1941,7898664,15528,0.005814784173442557,0.75,0.75,,,,,
1942,7903024,15536,0.006752852145218578,1.0,1.0,,,,,
1943,7908280,15544,0.0061345635626480115,1.0,1.0,,,,,
1944,7912512,15552,0.011048160117912563,0.875,0.875,,,,,
1945,7915912,15560,0.007650972329109042,0.75,0.75,0.005932261348037059,1.0,1.0,,
1946,7918416,15568,0.005076212820000713,1.0,1.0,,,,,
1947,7922776,15576,0.005825438437573713,0.875,0.875,,,,,
1948,7925344,15584,0.004130696637552797,0.875,0.875,,,,,
1949,7929192,15592,0.003000301899576291,1.0,1.0,,,,,
1950,7933552,15600,0.007941262943592335,0.625,0.625,,,,,
1951,7937592,15608,0.0034869338663876173,0.875,0.875,,,,,
1952,7940928,15616,0.01213890301084481,0.875,0.875,,,,,
1953,7945032,15624,0.0070979885463313555,0.875,0.875,0.006950340902453554,0.75,0.75,,
1954,7949584,15632,0.004922633823354101,1.0,1.0,,,,,
1955,7953752,15640,0.006285515992684918,0.75,0.75,,,,,
1956,7958304,15648,0.005704990993423469,0.875,0.875,,,,,
1957,7961768,15656,0.009995376398971316,0.875,0.875,,,,,
1958,7965488,15664,0.00850488208638968,1.0,1.0,,,,,
1959,7970488,15672,0.006769418760698767,0.625,0.625,,,,,
1960,7975104,15680,0.0052785019601782725,0.875,0.875,,,,,
1961,7978312,15688,0.007862758757058334,0.75,0.75,0.005533106567505074,0.75,0.75,,
1962,7981968,15696,0.006009873087898321,0.875,0.875,,,,,
1963,7986776,15704,0.005676672464931936,0.625,0.625,,,,,
1964,7990816,15712,0.008005969234271045,0.875,0.875,,,,,
1965,7994344,15720,0.00646171077110929,0.875,0.875,,,,,
1966,7998064,15728,0.004017532669117392,0.75,0.75,,,,,
1967,8001336,15736,0.006512888143980177,1.0,1.0,,,,,
1968,8004224,15744,0.006112608817136699,0.875,0.875,,,,,
1969,8007176,15752,0.008290209149910598,0.625,0.625,0.008290534618207057,0.875,0.875,,
1970,8011664,15760,0.007174699188326658,1.0,1.0,,,,,
1971,8014744,15768,0.006863869310794093,0.625,0.625,,,,,
1972,8018144,15776,0.005604320924972899,0.75,0.75,,,,,
1973,8022376,15784,0.0060449612290016325,0.875,0.875,,,,,
1974,8026288,15792,0.0062760113455811424,0.75,0.75,,,,,
1975,8030968,15800,0.007384594435545139,0.875,0.875,,,,,
1976,8034304,15808,0.006964021954955498,0.875,0.875,,,,,
1977,8037832,15816,0.0070677263154008555,1.0,1.0,0.0048356175476438985,1.0,1.0,,
1978,8041744,15824,0.005115732104863782,1.0,1.0,,,,,
1979,8044952,15832,0.00975634985321737,1.0,1.0,,,,,
1980,8048608,15840,0.003980376943441122,1.0,1.0,,,,,
1981,8051624,15848,0.005229385922193444,1.0,1.0,,,,,
1982,8055984,15856,0.009370505197923627,0.875,0.875,,,,,
1983,8059512,15864,0.0035691456040224854,0.75,0.75,,,,,
1984,8062592,15872,0.00687892623170086,0.875,0.875,,,,,
1985,8067784,15880,0.009105914069755031,0.875,0.875,0.010413805754243402,0.875,0.875,,
1986,8071888,15888,0.006432779202965988,0.625,0.625,,,,,
1987,8075800,15896,0.005893296007818984,0.875,0.875,,,,,
1988,8080096,15904,0.005567214578259018,1.0,1.0,,,,,
1989,8083624,15912,0.006490952902474798,0.75,0.75,,,,,
1990,8086640,15920,0.00725349804419622,1.0,1.0,,,,,
1991,8089976,15928,0.0061271448136615515,1.0,1.0,,,,,
1992,8094784,15936,0.006024692142355925,0.625,0.625,,,,,
1993,8099656,15944,0.003626340062438513,0.875,0.875,0.008163829079087205,1.0,1.0,,
1994,8102928,15952,0.007554219884854305,0.875,0.875,,,,,
1995,8107352,15960,0.0038589266712204277,0.875,0.875,,,,,
1996,8111392,15968,0.004568889919709943,1.0,1.0,,,,,
1997,8115624,15976,0.005016456347715422,0.875,0.875,,,,,
1998,8118960,15984,0.00886464463006237,0.5,0.5,,,,,
1999,8123000,15992,0.005326783046182114,0.875,0.875,,,,,
2000,8127040,16000,0.008282890629732004,0.75,0.75,,,,,
2001,8130952,16008,0.006365696935776929,0.625,0.625,0.0067573443115829706,1.0,1.0,,
2002,8136208,16016,0.007630316531895816,1.0,1.0,,,,,
2003,8139736,16024,0.006907247846877947,0.875,0.875,,,,,
2004,8145952,16032,0.004737945033505595,0.75,0.75,,,,,
2005,8149992,16040,0.006437975392464404,0.875,0.875,,,,,
